C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/17,18:30:02,0000000399889567,DEMAND,0000000399889566
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",NSW1,127.138,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",QLD1,59.434,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",QLDC,4.112,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",QLDN,25.995,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",QLDS,29.328,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",SA1,288.752,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",TAS1,15.089,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",TASN,8.621,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",TASS,6.468,0.6,SATELLITE,"2023/10/17 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/17 18:00:00",VIC1,284.883,0.6,SATELLITE,"2023/10/17 18:20:22"
C,"END OF REPORT",13
