C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/08,12:30:01,0000000404882847,DEMAND,0000000404882846
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",NSW1,4397.993,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",QLD1,4305.128,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",QLDC,430.374,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",QLDN,530.086,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",QLDS,3344.669,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",SA1,409.809,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",TAS1,73.368,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",TASN,30.224,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",TASS,43.144,0.6,SATELLITE,"2023/12/08 12:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/08 12:00:00",VIC1,2862.332,0.6,SATELLITE,"2023/12/08 12:20:24"
C,"END OF REPORT",13
