C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/29,20:00:03,0000000403886468,DEMAND,0000000403886468
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",NSW1,0,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",QLD1,0,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",QLDC,0,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",QLDN,0,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",QLDS,0,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",SA1,35.605,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",TAS1,1.179,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",TASN,0.887,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",TASS,0.295,1,MEASUREMENT,"2023/11/29 19:49:10"
D,ROOFTOP,ACTUAL,2,"2023/11/29 19:30:00",VIC1,5.987,1,MEASUREMENT,"2023/11/29 19:49:10"
C,"END OF REPORT",13
