C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/12,11:30:02,0000000408220219,DEMAND,0000000408220218
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",NSW1,3994.85,0.6,SATELLITE,"2024/01/12 11:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",QLD1,1890.526,0.6,SATELLITE,"2024/01/12 11:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",QLDC,190.327,0.6,SATELLITE,"2024/01/12 11:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",QLDN,534.838,0.6,SATELLITE,"2024/01/12 11:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",QLDS,1165.361,0.6,SATELLITE,"2024/01/12 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",SA1,1699.892,0.6,SATELLITE,"2024/01/12 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",TAS1,212.653,0.6,SATELLITE,"2024/01/12 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",TASN,116.183,0.6,SATELLITE,"2024/01/12 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",TASS,96.47,0.6,SATELLITE,"2024/01/12 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/01/12 11:00:00",VIC1,3190.855,0.6,SATELLITE,"2024/01/12 11:20:25"
C,"END OF REPORT",13
