C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/05,14:00:02,0000000382091361,DEMAND,0000000382091361
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",NSW1,3572.229,1,MEASUREMENT,"2023/03/05 13:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",QLD1,3144.691,1,MEASUREMENT,"2023/03/05 13:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",QLDC,280.916,1,MEASUREMENT,"2023/03/05 13:49:19"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",QLDN,414.227,1,MEASUREMENT,"2023/03/05 13:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",QLDS,2449.548,1,MEASUREMENT,"2023/03/05 13:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",SA1,480.304,1,MEASUREMENT,"2023/03/05 13:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",TAS1,135.976,1,MEASUREMENT,"2023/03/05 13:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",TASN,78.006,1,MEASUREMENT,"2023/03/05 13:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",TASS,58.042,1,MEASUREMENT,"2023/03/05 13:49:20"
D,ROOFTOP,ACTUAL,2,"2023/03/05 13:30:00",VIC1,2165.312,1,MEASUREMENT,"2023/03/05 13:49:20"
C,"END OF REPORT",13
