C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/07/26,08:00:02,0000000392981353,DEMAND,0000000392981352
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",NSW1,209.385,0.6,SATELLITE,"2023/07/26 07:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",QLD1,375.25,0.6,SATELLITE,"2023/07/26 07:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",QLDC,37.587,0.6,SATELLITE,"2023/07/26 07:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",QLDN,37.633,0.6,SATELLITE,"2023/07/26 07:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",QLDS,300.03,0.6,SATELLITE,"2023/07/26 07:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",SA1,0,0.6,SATELLITE,"2023/07/26 07:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",TAS1,0.58,0.6,SATELLITE,"2023/07/26 07:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",TASN,0.382,0.6,SATELLITE,"2023/07/26 07:50:25"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",TASS,0.198,0.6,SATELLITE,"2023/07/26 07:50:25"
D,ROOFTOP,ACTUAL,2,"2023/07/26 07:30:00",VIC1,8.959,0.6,SATELLITE,"2023/07/26 07:50:25"
C,"END OF REPORT",13
