C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/03/17,09:30:03,0000000382942936,DEMAND,0000000382942935
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",NSW1,2335.245,0.6,SATELLITE,"2023/03/17 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",QLD1,2267.984,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",QLDC,194.364,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",QLDN,314.035,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",QLDS,1759.585,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",SA1,423.139,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",TAS1,69.336,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",TASN,40.514,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",TASS,28.822,0.6,SATELLITE,"2023/03/17 09:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/17 09:00:00",VIC1,1201.994,0.6,SATELLITE,"2023/03/17 09:20:23"
C,"END OF REPORT",13
