C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/20,11:00:02,0000000395035199,DEMAND,0000000395035199
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",NSW1,2790.132,0.7,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",QLD1,3020.507,1,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",QLDC,282.188,0.7,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",QLDN,523.152,1,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",QLDS,2215.167,1,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",SA1,428.372,0.7,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",TAS1,99.722,1,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",TASN,62.631,1,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",TASS,37.208,1,MEASUREMENT,"2023/08/20 10:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/20 10:30:00",VIC1,1041.496,1,MEASUREMENT,"2023/08/20 10:49:09"
C,"END OF REPORT",13
