C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/28,09:30:01,0000000398289918,DEMAND,0000000398289918
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",NSW1,1345.756,1,MEASUREMENT,"2023/09/28 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",QLD1,2191.336,1,MEASUREMENT,"2023/09/28 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",QLDC,241.844,1,MEASUREMENT,"2023/09/28 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",QLDN,415.17,1,MEASUREMENT,"2023/09/28 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",QLDS,1534.322,1,MEASUREMENT,"2023/09/28 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",SA1,740.089,1,MEASUREMENT,"2023/09/28 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",TAS1,97.631,1,MEASUREMENT,"2023/09/28 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",TASN,50.287,1,MEASUREMENT,"2023/09/28 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",TASS,47.333,1,MEASUREMENT,"2023/09/28 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/09/28 09:00:00",VIC1,1215.94,1,MEASUREMENT,"2023/09/28 09:19:18"
C,"END OF REPORT",13
