C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/09,13:30:02,0000000401874607,DEMAND,0000000401874606
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",NSW1,2273.262,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",QLD1,3890.266,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",QLDC,403.633,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",QLDN,594.013,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",QLDS,2892.62,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",SA1,1789.931,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",TAS1,176.309,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",TASN,92.237,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",TASS,84.072,0.6,SATELLITE,"2023/11/09 13:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 13:00:00",VIC1,2573.772,0.6,SATELLITE,"2023/11/09 13:20:21"
C,"END OF REPORT",13
