C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/03/07,19:30:03,0000000413071556,DEMAND,0000000413071555
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",NSW1,0.022,0.6,SATELLITE,"2024/03/07 19:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",QLD1,0,0.6,SATELLITE,"2024/03/07 19:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",QLDC,0,0.6,SATELLITE,"2024/03/07 19:20:25"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",QLDN,0,0.6,SATELLITE,"2024/03/07 19:20:25"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",QLDS,0,0.6,SATELLITE,"2024/03/07 19:20:25"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",SA1,51.017,0.6,SATELLITE,"2024/03/07 19:20:25"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",TAS1,0.468,0.6,SATELLITE,"2024/03/07 19:20:25"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",TASN,0.286,0.6,SATELLITE,"2024/03/07 19:20:25"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",TASS,0.182,0.6,SATELLITE,"2024/03/07 19:20:25"
D,ROOFTOP,ACTUAL,2,"2024/03/07 19:00:00",VIC1,17.744,0.6,SATELLITE,"2024/03/07 19:20:25"
C,"END OF REPORT",13
