C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/20,20:00:02,0000000408936806,DEMAND,0000000408936805
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",NSW1,2.584,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",QLD1,0,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",QLDC,0,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",QLDN,0,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",QLDS,0,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",SA1,117.426,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",TAS1,3.831,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",TASN,1.846,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",TASS,1.985,0.6,SATELLITE,"2024/01/20 19:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/20 19:30:00",VIC1,49.183,0.6,SATELLITE,"2024/01/20 19:50:23"
C,"END OF REPORT",13
