C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/11,08:30:01,0000000399348276,DEMAND,0000000399348275
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",NSW1,1985.951,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",QLD1,1390.987,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",QLDC,206.147,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",QLDN,280.544,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",QLDS,904.296,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",SA1,520.856,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",TAS1,77.38,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",TASN,38.675,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",TASS,38.704,0.6,SATELLITE,"2023/10/11 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/11 08:00:00",VIC1,1212.005,0.6,SATELLITE,"2023/10/11 08:20:21"
C,"END OF REPORT",13
