C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/12,08:30:01,0000000394376339,DEMAND,0000000394376338
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",NSW1,775.345,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",QLD1,992.44,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",QLDC,101.276,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",QLDN,103.104,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",QLDS,788.06,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",SA1,32.806,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",TAS1,13.833,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",TASN,8.175,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",TASS,5.658,0.6,SATELLITE,"2023/08/12 08:20:24"
D,ROOFTOP,ACTUAL,2,"2023/08/12 08:00:00",VIC1,106.268,0.6,SATELLITE,"2023/08/12 08:20:24"
C,"END OF REPORT",13
