C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/28,16:30:01,0000000398318337,DEMAND,0000000398318336
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",NSW1,1663.399,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",QLD1,695.859,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",QLDC,138.742,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",QLDN,312.871,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",QLDS,244.246,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",SA1,934.286,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",TAS1,76.856,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",TASN,44.089,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",TASS,32.767,0.6,SATELLITE,"2023/09/28 16:20:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 16:00:00",VIC1,1399.054,0.6,SATELLITE,"2023/09/28 16:20:21"
C,"END OF REPORT",13
