C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/23,06:00:02,0000000409142586,DEMAND,0000000409142585
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",NSW1,70.512,0.6,SATELLITE,"2024/01/23 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",QLD1,33.594,0.6,SATELLITE,"2024/01/23 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",QLDC,2.244,0.6,SATELLITE,"2024/01/23 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",QLDN,0,0.6,SATELLITE,"2024/01/23 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",QLDS,31.35,0.6,SATELLITE,"2024/01/23 05:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",SA1,0,0.6,SATELLITE,"2024/01/23 05:50:26"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",TAS1,1.429,0.6,SATELLITE,"2024/01/23 05:50:26"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",TASN,0.572,0.6,SATELLITE,"2024/01/23 05:50:26"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",TASS,0.857,0.6,SATELLITE,"2024/01/23 05:50:26"
D,ROOFTOP,ACTUAL,2,"2024/01/23 05:30:00",VIC1,15.698,0.6,SATELLITE,"2024/01/23 05:50:26"
C,"END OF REPORT",13
