C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/03/03,18:00:02,0000000381973502,DEMAND,0000000381973501
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",NSW1,517.066,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",QLD1,498.918,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",QLDC,42.198,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",QLDN,117.944,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",QLDS,338.776,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",SA1,585.083,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",TAS1,40.837,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",TASN,21.883,0.6,SATELLITE,"2023/03/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",TASS,18.954,0.6,SATELLITE,"2023/03/03 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/03/03 17:30:00",VIC1,723.277,0.6,SATELLITE,"2023/03/03 17:50:22"
C,"END OF REPORT",13
