C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/25,10:00:02,0000000403415541,DEMAND,0000000403415540
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",NSW1,1006.552,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",QLD1,1430.225,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",QLDC,143.74,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",QLDN,348.117,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",QLDS,938.368,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",SA1,819.046,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",TAS1,34.311,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",TASN,26.102,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",TASS,8.209,0.6,SATELLITE,"2023/11/25 09:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/25 09:30:00",VIC1,1709.422,0.6,SATELLITE,"2023/11/25 09:50:21"
C,"END OF REPORT",13
