C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/01,06:30:04,0000000412481103,DEMAND,0000000412481103
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",NSW1,9.019,1,MEASUREMENT,"2024/03/01 06:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",QLD1,7.644,1,MEASUREMENT,"2024/03/01 06:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",QLDC,0.409,1,MEASUREMENT,"2024/03/01 06:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",QLDN,0,1,MEASUREMENT,"2024/03/01 06:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",QLDS,7.235,1,MEASUREMENT,"2024/03/01 06:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",SA1,0,1,MEASUREMENT,"2024/03/01 06:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",TAS1,0.078,1,MEASUREMENT,"2024/03/01 06:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",TASN,0.007,1,MEASUREMENT,"2024/03/01 06:19:20"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",TASS,0.07,1,MEASUREMENT,"2024/03/01 06:19:20"
D,ROOFTOP,ACTUAL,2,"2024/03/01 06:00:00",VIC1,0,1,MEASUREMENT,"2024/03/01 06:19:20"
C,"END OF REPORT",13
