C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/04,16:00:02,0000000407580406,DEMAND,0000000407580406
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",NSW1,969.743,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",QLD1,2327.159,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",QLDC,154.08,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",QLDN,428.93,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",QLDS,1744.148,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",SA1,1090.162,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",TAS1,104.05,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",TASN,69.246,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",TASS,34.994,1,MEASUREMENT,"2024/01/04 15:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/04 15:30:00",VIC1,2228.599,1,MEASUREMENT,"2024/01/04 15:49:13"
C,"END OF REPORT",13
