C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/02,09:00:02,0000000404164451,DEMAND,0000000404164450
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",NSW1,1702.63,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",QLD1,2844.365,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",QLDC,236.446,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",QLDN,334.767,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",QLDS,2273.153,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",SA1,603.324,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",TAS1,99.629,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",TASN,46.788,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",TASS,52.841,0.6,SATELLITE,"2023/12/02 08:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/02 08:30:00",VIC1,633.716,0.6,SATELLITE,"2023/12/02 08:50:22"
C,"END OF REPORT",13
