C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/29,19:00:02,0000000398410101,DEMAND,0000000398410100
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",NSW1,0.197,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",QLD1,0.852,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",QLDC,0,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",QLDN,0.852,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",QLDS,0,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",SA1,65.52,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",TAS1,0.264,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",TASN,0.181,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",TASS,0.083,0.6,SATELLITE,"2023/09/29 18:50:23"
D,ROOFTOP,ACTUAL,2,"2023/09/29 18:30:00",VIC1,16.44,0.6,SATELLITE,"2023/09/29 18:50:23"
C,"END OF REPORT",13
