C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/19,07:00:01,0000000389933201,DEMAND,0000000389933200
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",NSW1,0,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",QLD1,0.044,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",QLDC,0.032,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",QLDN,0,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",QLDS,0.012,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",SA1,0,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",TAS1,0,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",TASN,0,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",TASS,0,0.6,SATELLITE,"2023/06/19 06:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/19 06:30:00",VIC1,0,0.6,SATELLITE,"2023/06/19 06:50:22"
C,"END OF REPORT",13
