C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/02/01,20:00:01,0000000409979853,DEMAND,0000000409979853
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",NSW1,0.947,1,MEASUREMENT,"2024/02/01 19:49:14"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",QLD1,0,1,MEASUREMENT,"2024/02/01 19:49:14"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",QLDC,0,1,MEASUREMENT,"2024/02/01 19:49:14"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",QLDN,0,1,MEASUREMENT,"2024/02/01 19:49:14"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",QLDS,0,1,MEASUREMENT,"2024/02/01 19:49:15"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",SA1,70.07,1,MEASUREMENT,"2024/02/01 19:49:15"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",TAS1,2.388,1,MEASUREMENT,"2024/02/01 19:49:15"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",TASN,0.911,1,MEASUREMENT,"2024/02/01 19:49:15"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",TASS,1.473,1,MEASUREMENT,"2024/02/01 19:49:15"
D,ROOFTOP,ACTUAL,2,"2024/02/01 19:30:00",VIC1,32.327,1,MEASUREMENT,"2024/02/01 19:49:15"
C,"END OF REPORT",13
