C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/04,14:00:02,0000000412777484,DEMAND,0000000412777484
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",NSW1,2788.988,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",QLD1,2149.702,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",QLDC,157.693,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",QLDN,549.345,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",QLDS,1442.665,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",SA1,1407.445,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",TAS1,188.825,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",TASN,113.07,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",TASS,75.935,1,MEASUREMENT,"2024/03/04 13:49:11"
D,ROOFTOP,ACTUAL,2,"2024/03/04 13:30:00",VIC1,2931.617,1,MEASUREMENT,"2024/03/04 13:49:11"
C,"END OF REPORT",13
