C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/03/10,09:00:02,0000000413295098,DEMAND,0000000413295097
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",NSW1,2283.107,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",QLD1,1690.95,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",QLDC,173.742,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",QLDN,244.929,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",QLDS,1272.279,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",SA1,547.389,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",TAS1,41.709,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",TASN,36.314,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",TASS,5.396,0.6,SATELLITE,"2024/03/10 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/10 08:30:00",VIC1,1243.028,0.6,SATELLITE,"2024/03/10 08:50:25"
C,"END OF REPORT",13
