C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/03/19,11:30:02,0000000383085652,DEMAND,0000000383085651
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",NSW1,3394.82,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",QLD1,3017.244,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",QLDC,273.32,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",QLDN,334.591,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",QLDS,2409.333,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",SA1,946.115,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",TAS1,111.757,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",TASN,57.97,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",TASS,53.786,0.6,SATELLITE,"2023/03/19 11:20:23"
D,ROOFTOP,ACTUAL,2,"2023/03/19 11:00:00",VIC1,739.483,0.6,SATELLITE,"2023/03/19 11:20:23"
C,"END OF REPORT",13
