C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/11,08:00:03,0000000386906648,DEMAND,0000000386906648
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",NSW1,226.167,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",QLD1,416.294,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",QLDC,33.583,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",QLDN,46.212,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",QLDS,336.499,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",SA1,0.023,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",TAS1,0.877,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",TASN,0.502,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",TASS,0.375,1,MEASUREMENT,"2023/05/11 07:49:20"
D,ROOFTOP,ACTUAL,2,"2023/05/11 07:30:00",VIC1,13.104,1,MEASUREMENT,"2023/05/11 07:49:20"
C,"END OF REPORT",13
