C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/10,09:30:02,0000000396797632,DEMAND,0000000396797631
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",NSW1,2281.101,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",QLD1,2306.204,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",QLDC,232.015,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",QLDN,261.168,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",QLDS,1813.021,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",SA1,590.055,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",TAS1,69.925,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",TASN,43.579,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",TASS,26.346,0.6,SATELLITE,"2023/09/10 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/10 09:00:00",VIC1,751.129,0.6,SATELLITE,"2023/09/10 09:20:22"
C,"END OF REPORT",13
