C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/28,14:30:02,0000000395736127,DEMAND,0000000395736127
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",NSW1,2555.061,0.7,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",QLD1,2767.342,1,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",QLDC,254.355,1,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",QLDN,521.357,1,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",QLDS,1991.63,1,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",SA1,1226.317,0.7,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",TAS1,81.604,1,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",TASN,39.207,1,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",TASS,42.355,1,MEASUREMENT,"2023/08/28 14:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/28 14:00:00",VIC1,1853.34,0.7,MEASUREMENT,"2023/08/28 14:19:09"
C,"END OF REPORT",13
