C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/09,18:30:02,0000000401893912,DEMAND,0000000401893911
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",NSW1,223.646,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",QLD1,155.63,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",QLDC,13.382,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",QLDN,45.204,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",QLDS,97.044,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",SA1,410.007,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",TAS1,30.577,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",TASN,18.13,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",TASS,12.447,0.6,SATELLITE,"2023/11/09 18:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/09 18:00:00",VIC1,479.602,0.6,SATELLITE,"2023/11/09 18:20:21"
C,"END OF REPORT",13
