C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/29,06:00:02,0000000403827892,DEMAND,0000000403827892
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",NSW1,57.955,1,MEASUREMENT,"2023/11/29 05:49:19"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",QLD1,58.271,1,MEASUREMENT,"2023/11/29 05:49:19"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",QLDC,4.67,1,MEASUREMENT,"2023/11/29 05:49:19"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",QLDN,0.588,1,MEASUREMENT,"2023/11/29 05:49:19"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",QLDS,53.013,1,MEASUREMENT,"2023/11/29 05:49:19"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",SA1,0.021,1,MEASUREMENT,"2023/11/29 05:49:20"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",TAS1,7.409,1,MEASUREMENT,"2023/11/29 05:49:20"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",TASN,4.179,1,MEASUREMENT,"2023/11/29 05:49:20"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",TASS,3.233,1,MEASUREMENT,"2023/11/29 05:49:20"
D,ROOFTOP,ACTUAL,2,"2023/11/29 05:30:00",VIC1,3.62,1,MEASUREMENT,"2023/11/29 05:49:20"
C,"END OF REPORT",13
