C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/06,12:00:02,0000000391293198,DEMAND,0000000391293198
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",NSW1,2221.379,1,MEASUREMENT,"2023/07/06 11:49:11"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",QLD1,2642.632,1,MEASUREMENT,"2023/07/06 11:49:11"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",QLDC,241.619,1,MEASUREMENT,"2023/07/06 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",QLDN,386.645,1,MEASUREMENT,"2023/07/06 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",QLDS,2014.368,1,MEASUREMENT,"2023/07/06 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",SA1,343.57,1,MEASUREMENT,"2023/07/06 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",TAS1,79.312,1,MEASUREMENT,"2023/07/06 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",TASN,36.739,1,MEASUREMENT,"2023/07/06 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",TASS,42.517,1,MEASUREMENT,"2023/07/06 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/06 11:30:00",VIC1,1385.128,1,MEASUREMENT,"2023/07/06 11:49:12"
C,"END OF REPORT",13
