C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/02/27,16:00:02,0000000381697077,DEMAND,0000000381697077
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",NSW1,1847.297,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",QLD1,2355.165,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",QLDC,162.706,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",QLDN,282.521,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",QLDS,1909.939,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",SA1,1203.971,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",TAS1,121.173,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",TASN,64.889,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",TASS,56.297,1,MEASUREMENT,"2023/02/27 15:49:23"
D,ROOFTOP,ACTUAL,2,"2023/02/27 15:30:00",VIC1,1113.663,1,MEASUREMENT,"2023/02/27 15:49:23"
C,"END OF REPORT",13
