C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/16,15:30:01,0000000405800707,DEMAND,0000000405800706
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",NSW1,3441.702,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",QLD1,1364.992,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",QLDC,167.886,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",QLDN,71.189,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",QLDS,1125.918,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",SA1,1470.581,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",TAS1,137.142,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",TASN,83.063,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",TASS,54.08,0.6,SATELLITE,"2023/12/16 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/12/16 15:00:00",VIC1,1395.049,0.6,SATELLITE,"2023/12/16 15:20:25"
C,"END OF REPORT",13
