C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/17,11:00:01,0000000389796616,DEMAND,0000000389796616
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",NSW1,2256.039,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",QLD1,2297.839,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",QLDC,214.119,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",QLDN,248.931,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",QLDS,1834.789,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",SA1,430.037,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",TAS1,49.121,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",TASN,17.759,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",TASS,31.271,1,MEASUREMENT,"2023/06/17 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/06/17 10:30:00",VIC1,914.326,1,MEASUREMENT,"2023/06/17 10:49:10"
C,"END OF REPORT",13
