C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/12,13:00:02,0000000391778909,DEMAND,0000000391778909
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",NSW1,2733.273,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",QLD1,1669.965,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",QLDC,218.186,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",QLDN,404.729,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",QLDS,1047.049,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",SA1,1001.371,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",TAS1,61.145,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",TASN,46.016,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",TASS,15.284,1,MEASUREMENT,"2023/07/12 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/12 12:30:00",VIC1,1332.307,1,MEASUREMENT,"2023/07/12 12:49:12"
C,"END OF REPORT",13
