C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/03/16,09:30:02,0000000413852501,DEMAND,0000000413852500
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",NSW1,1894.928,0.6,SATELLITE,"2024/03/16 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",QLD1,2243.084,0.6,SATELLITE,"2024/03/16 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",QLDC,225.612,0.6,SATELLITE,"2024/03/16 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",QLDN,334.871,0.6,SATELLITE,"2024/03/16 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",QLDS,1682.601,0.6,SATELLITE,"2024/03/16 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",SA1,693.401,0.6,SATELLITE,"2024/03/16 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",TAS1,90.101,0.6,SATELLITE,"2024/03/16 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",TASN,50.555,0.6,SATELLITE,"2024/03/16 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",TASS,39.547,0.6,SATELLITE,"2024/03/16 09:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/16 09:00:00",VIC1,1545.862,0.6,SATELLITE,"2024/03/16 09:20:24"
C,"END OF REPORT",13
