C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/29,15:30:03,0000000388311870,DEMAND,0000000388311870
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",NSW1,1401.443,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",QLD1,1754.577,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",QLDC,159.03,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",QLDN,368.191,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",QLDS,1227.357,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",SA1,415.734,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",TAS1,54.062,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",TASN,34.233,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",TASS,19.896,1,MEASUREMENT,"2023/05/29 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/05/29 15:00:00",VIC1,715.088,1,MEASUREMENT,"2023/05/29 15:19:11"
C,"END OF REPORT",13
