C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/10,10:00:02,0000000394213979,DEMAND,0000000394213979
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",NSW1,1796.848,1,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",QLD1,2203.918,1,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",QLDC,203.791,0.7,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",QLDN,318.519,1,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",QLDS,1681.609,1,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",SA1,432.513,0.7,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",TAS1,40.422,1,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",TASN,25.541,1,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",TASS,14.93,1,MEASUREMENT,"2023/08/10 09:49:13"
D,ROOFTOP,ACTUAL,2,"2023/08/10 09:30:00",VIC1,740.868,1,MEASUREMENT,"2023/08/10 09:49:13"
C,"END OF REPORT",13
